stopId,stop_name,lat,lon
21811027,Av. Águas Claras - QS 7 Rua 210 Lote 41,-15.86620337,-48.02378864
21807522,Av. Águas Claras - QS 7 Praça 600,-15.86855433,-48.02393339
21811048,Av. Águas Claras - QS 7 Praça 810,-15.86980088,-48.02614325
21811035,Av. Águas Claras - QS 7 Lote 8,-15.87094245,-48.02867549
29653234,"Estrada Parque Contorno, Recanto das Emas, CEP: 71882-108",-15.92190412,-48.04790686
29653235,"Estrada Parque Contorno, Recanto das Emas, CEP: 72649-703",-15.92962055,-48.04539971
21806173,Terminal Rodoviário de Santa Maria - Plataforma 6,-16.04198239,-48.02636883
29653238,"Estrada Parque Contorno, CEP: 72649-703",-15.92923457,-48.04512707
21810989,Av. Águas Claras - QS 9,-15.87134823,-48.0287459
21807518,Av. Águas Claras - QS 9 Rua 100,-15.8704883,-48.02714565
21811040,Av. Águas Claras - QS 10,-15.86978192,-48.02489766
21807525,Av. Águas Claras - QS 10 Praça 200,-15.86710876,-48.02315529
21807354,Av. Águas Claras - QS 8 Lote 74,-15.86467227,-48.02404826
21807356,Av. Águas Claras - QS 8,-15.86286899,-48.02500866
21809172,Av. Águas Claras - QS 6 Lote 30 (Escola Técnica de Brasília),-15.86057951,-48.02712273
21809176,Av. Águas Claras - SH Arniqueiras Quadra 9 Conjunto 32 Lote 15,-15.8580768,-48.02921522
21809177,Av. Águas Claras - SH Arniqueiras Colônia Agrícola Vereda da Cruz Chácara 429,-15.85659483,-48.02993026
21809179,Av. Águas Claras - SHA Colônia Agrícola Vereda da Cruz Chácara 435 Conjunto 6,-15.85480315,-48.03084053
21809190,Av. Águas Claras - oposto QS 5 Rua 400,-15.85032735,-48.03254843
21809195,"Av. Jacarandá, Lote 18",-15.84639642,-48.03192509
21807562,"Av. das Araucárias - Av. Jacarandá, Lote 8 (Sagres Resid Club)",-15.84162009,-48.03044142
21810814,"Avenida das Araucárias, Águas Claras, CEP: 71939-540",-15.84163767,-48.02859143
21810606,"Av. das Araucárias, 2075 (Residencial Araucárias)",-15.84175683,-48.02599642
21810599,"Av. das Araucárias, 1665 - Praça Faisão",-15.84068379,-48.02191374
21810573,"Av. das Araucárias, 1445 - Residencial Buritis",-15.8398676,-48.02012445
21806756,"Avenida das Araucárias, Águas Claras, CEP: 71939-540 espaço vip",-15.83894952,-48.01806852
21811330,"Av. das Araucárias, 885 - Edifício Mirante Plaza",-15.83773854,-48.01519909
21811310,"Av. das Araucárias, 601",-15.8372222,-48.01307592
21803984,"Santa Maria, QR 100, Conjunto N",-16.04405195,-48.03723255
21810497,QR 402 Conjunto L Lote 13,-16.03846942,-48.02562565
21805821,Terminal Rodoviário do Paranoá - Plataforma 7,-15.76028894,-47.78129383
29652962,CEP: 71596-265,-15.75910319,-47.74493923
21804494,Estr. para Sobradinho dos Melos,-15.76826403,-47.72182768
21806103,Estr. para Sobradinho dos Melos,-15.76960209,-47.71597957
21810766,Estr. para Sobradinho dos Melos,-15.77318819,-47.71284515
21806169,Estr. para Sobradinho dos Melos,-15.77789734,-47.70813069
21804452,Estr. para Sobradinho dos Melos,-15.78053177,-47.70572527
21806790,Estr. para Sobradinho dos Melos,-15.78221773,-47.7062794
21805826,Estr. para Sobradinho dos Melos,-15.78442469,-47.70604202
21804234,Sobradinho dos Melos,-15.79235637,-47.70600734
21804232,Sobradinho dos Melos,-15.79406352,-47.70381059
21810764,Sobradinho dos Melos,-15.79629815,-47.70073726
29654266,"Estrada Sobradinho dos Melos, CEP: 71578-100",-15.79745882,-47.69921603
21805824,Sobradinho dos Melos,-15.7996279,-47.69593099
21806744,Sobradinho dos Melos - oposto Escola Classe Sobradinho dos Melos,-15.79735663,-47.69405688
21805831,Sobradinho dos Melos,-15.79622887,-47.6932991
21806531,Sobradinho dos Melos,-15.79404554,-47.69348044
21805832,Sobradinho dos Melos,-15.7925181,-47.69439121
21806177,Sobradinho dos Melos,-15.79159368,-47.69687158
21806163,Sobradinho dos Melos,-15.78985774,-47.69939955
21810763,Sobradinho dos Melos,-15.78870196,-47.70371625
21806742,Sobradinho dos Melos,-15.78831399,-47.70516081
29654269,"Estrada Sobradinho dos Melos, CEP: 71578-100",-15.78481247,-47.70563665
21804226,Estr. para Sobradinho dos Melos,-15.78357731,-47.70611902
21804448,Estr. para Sobradinho dos Melos,-15.78218385,-47.70618166
21806769,Estr. para Sobradinho dos Melos,-15.7805356,-47.70563634
21804236,Estr. para Sobradinho dos Melos,-15.77764993,-47.70813525
21810750,Estr. para Sobradinho dos Melos,-15.77300531,-47.71283187
29654262,"Estrada Sobradinho dos Melos, CEP: 71578-100",-15.7702071,-47.71511777
21804271,Estr. para Sobradinho dos Melos,-15.76880283,-47.71742843
21810751,Estr. para Sobradinho dos Melos,-15.76828382,-47.72140676
21806204,Terminal Rodoviário de São Sebastião - Plataforma 6,-15.91349706,-47.75701815
21806724,Terminal BRT Gama - Plataforma A5,-15.99189675,-48.04925411
21804166,Av. Goiás - Engenho das Lajes (Restaurante e Lanchonete Portal de Brasília),-16.03811884,-48.25661212
21811399,"DF-290, km 0,7 leste",-16.03688264,-48.25072976
21811417,"DF-290, km 1,9 leste",-16.02966074,-48.24449942
21811415,"DF-290, km 2,4 leste",-16.03114494,-48.23980429
21811412,"DF-290, km 3,1 leste",-16.03118708,-48.23368556
21811414,"DF-290, km 3,4 leste",-16.02899585,-48.23102481
21811488,"DF-290, km 4,6 leste",-16.02492489,-48.22158747
21811408,"DF-290, km 5,3 leste",-16.02271579,-48.21521156
21811410,"DF-290, km 5,9 leste",-16.0204626,-48.21031384
21811239,"DF-290, km 6,6 leste",-16.01786907,-48.20369057
21811243,"DF-290, km 6,9 leste",-16.01805469,-48.2009279
21811234,"DF-290, km 7,7 leste",-16.01879202,-48.19421008
21811236,"DF-290, km 8,1 leste",-16.01924576,-48.1902584
21811231,"DF-290, km 8,6 leste",-16.01979825,-48.18506101
21811260,"DF-290, km 9,1 leste",-16.0200973,-48.18125511
21811497,"DF-290, km 9,6 leste",-16.01854302,-48.17693794
21811262,"DF-290, km 10,4 leste",-16.01292972,-48.17109754
21811256,"DF-290, km 10,9 leste",-16.01024328,-48.16776087
21811495,"DF-290, km 11,6 leste",-16.00925023,-48.16262394
21812096,"DF-290, km 12,6 leste",-16.00822441,-48.1523655
21811259,"DF-290, km 13,6 leste",-16.01195201,-48.14456247
21811255,"DF-290, km 14,2 leste",-16.01506382,-48.13959502
21811246,"DF-290, km 14,9 leste",-16.01129974,-48.13511037
21811203,"DF-290, km 15,3 leste",-16.00859845,-48.13317755
21811205,"DF-290, km 15,6 leste",-16.00745873,-48.13079094
21811199,"DF-290, km 16 leste",-16.00757733,-48.12607562
21807180,"DF-290, km 16,7 leste - Entroncamento DF-180 (Pastel do Fabinho)",-16.00898667,-48.1203171
21808791,"DF-290, km 17,3 leste",-16.01243781,-48.1158484
21812044,"DF-290, km 17,9 leste - Rodeio",-16.01585831,-48.11190663
21809678,"DF-290, km 18,6 leste - Recanto das Garças",-16.01894985,-48.10618335
21811178,"DF-290, km 18,9 leste",-16.019982,-48.10307564
21811201,"DF-290, km 19,3 leste",-16.0214257,-48.10068311
21812119,"DF-290, km 19,8 leste - CAESB/Estação de Tratamento de Esgoto Gama",-16.02358518,-48.09656941
21807842,"DF-290, km 21,5 leste - SSU oposto Quadra 10 Conjunto F (Supermercado Vivendas / Olho D'água)",-16.02945503,-48.08142498
21811220,"DF-290, km 22 leste - SSU oposto Quadra 8 CL",-16.03148568,-48.07760871
21811222,"DF-290, km 22,2 leste - SSU oposto Quadra 8 Conjunto F",-16.03243434,-48.07608521
21806784,Via 1 Sul - SSU Quadra 7 Conjunto D,-16.03037751,-48.07390809
21807849,Via 1 Sul - SSU Quadra 1 Conjunto H (Centro Radiológico do Gama - Lado Oposto),-16.02610511,-48.07104729
21810817,Terminal Rodoviário do Gama - Plataforma 4,-16.0199006,-48.0675298
21803881,Via 1 Sul - SSU Quadra 2 Conjuntos B-C (Centro Radiológico do Gama),-16.02617701,-48.07153805
21806772,Via 1 Sul - SSU Quadra 8 Conjunto I,-16.03031854,-48.07429178
21811894,"DF-290, km 22,2 oeste - SSU Quadra 8 Conjunto F",-16.03228843,-48.07599359
21808188,"DF-290, km 22 oeste - SSU Quadra 8 CL",-16.03135312,-48.07752695
21804307,"DF-290, km 21,5 oeste - SSU Quadra 10 Conjunto F (Supermercado Vivendas / Olho D'água)",-16.02919608,-48.0814476
21808764,"DF-290, km 19,8 oeste - CAESB/Estação de Tratamento de Esgoto Gama",-16.02332387,-48.09656218
21811177,"DF-290, km 19,3 oeste",-16.02127102,-48.10057582
21811179,"DF-290, km 18,9 oeste",-16.01975513,-48.10298981
21809680,"DF-290, km 18,6 oeste - Recanto das Garças",-16.01875392,-48.10615653
21812043,"DF-290, km 17,9 oeste - Rodeio",-16.01573113,-48.11183531
21807181,"DF-290, km 17,3 oeste",-16.01216317,-48.11586966
21808781,"DF-290, km 16,5 oeste - Entroncamento DF-180 (Pastel do Fabinho)",-16.00809175,-48.12214503
21811200,"DF-290, km 16 oeste",-16.00742264,-48.12625265
21811198,"DF-290, km 15,6 oeste",-16.0072267,-48.13076949
21811204,"DF-290, km 15,2 oeste",-16.00900452,-48.13390439
21811202,"DF-290, km 14,9 oeste",-16.01131521,-48.13531421
21811245,"DF-290, km 14,2 oeste",-16.01490397,-48.13948237
21811258,"DF-290, km 13,6 oeste",-16.01176381,-48.1445732
21812099,"DF-290, km 12,6 oeste",-16.00808967,-48.15256738
21810418,"DF-290, km 11,6 oeste",-16.00909056,-48.16276968
21811257,"DF-290, km 10,9 oeste",-16.01008859,-48.16773405
21811263,"DF-290, km 10,4 oeste",-16.01270285,-48.17114582
21811499,"DF-290, km 9,6 oeste",-16.01847105,-48.17713497
21811261,"DF-290, km 9,1 oeste",-16.01995809,-48.18125511
21811226,"DF-290, km 8,6 oeste",-16.0196745,-48.18491617
21811230,"DF-290, km 8,1 sul",-16.01909623,-48.19002773
21811235,"DF-290, km 7,7 oeste",-16.01863734,-48.19417253
21811232,"DF-290, km 6,9 oeste",-16.01789485,-48.20091717
21811241,"DF-290, km 6,6 oeste",-16.01772986,-48.20368521
21811237,"DF-290, km 5,9 oeste",-16.02041104,-48.21058743
21811409,"DF-290, km 5,3 oeste",-16.0225972,-48.21525984
21812079,"DF-290, km 4,6 oeste",-16.02470866,-48.22153445
21811489,"DF-290, km 3,4 oeste",-16.02886745,-48.23112164
21811413,"DF-290, km 3,1 oeste",-16.03102725,-48.23370702
21811416,"DF-290, km 2,4 oeste",-16.03094902,-48.23980965
21811411,"DF-290, km 1,9 oeste",-16.02951122,-48.24440822
21811400,"DF-290, km 0,7 oeste",-16.0367589,-48.25086388
21804626,Terminal Rodoviário do Plano Piloto - Plataforma A11,-15.79432365,-47.88196495
21810333,Terminal BRT Santa Maria - Plataforma A3,-16.00239675,-47.98608058
21811586,"DF-290, km 29,2 leste",-16.04926939,-48.02262309
21811627,"DF-290, km 30 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 6",-16.04924942,-48.01506897
21811628,"DF-290, km 30,4 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 5",-16.04928675,-48.01092666
21811630,"DF-290, km 30,8 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 4",-16.04927272,-48.00736073
21811613,"DF-290, km 31,4 leste - Jardim Céu Azul, Residencial Santa Maria",-16.04926274,-48.00098598
21805356,"DF-290, km 32,1 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 2",-16.04926107,-47.99494546
21805360,"DF-290, km 32,5 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 1",-16.04924443,-47.99146627
21805362,"DF-290, km 32,9 leste - Jardim Céu Azul, Residencial Santa Maria, Módulo 1A",-16.04928937,-47.98770826
21805397,"DF-290, km 33,2 leste - Parque São Bernardo",-16.04923354,-47.98449288
21809999,"ADE Polo JK oposto Trecho 1, Conjunto 11",-16.04925632,-47.97827476
21807957,"DF-290, Santa Maria, CEP: 72878-012",-16.0492241,-47.97373512
21809644,"ADE Polo JK oposto Trecho 2, Conjunto 4",-16.0492619,-47.96935465
21809977,Via JK 6 - ADE Polo JK Trecho 6 CL 3-5,-16.0478034,-47.96773899
21809649,Via JK 1 - ADE Polo JK Trecho 6 Conjunto 1 Lote 2,-16.04443974,-47.9668045
21809952,Via JK 1 - ADE Polo JK Trecho 1 Conjunto 10 Lote 11,-16.04319448,-47.972188
21810009,Via JK 1 - ADE Polo JK Trecho 1 Conjunto 10 Lote 15,-16.04295495,-47.97413322
21810008,Via JK 1 - ADE Polo JK Trecho 1 Conjunto 10 Lote 22,-16.04247034,-47.97746453
27124290,"BR-040, 100",-16.0332548,-47.97687857
27124286,"DF-495, Santa Maria, CEP: 72583-060",-16.03745282,-47.96428012
27124287,"Setor Tr 5 Conjunto 8, 0",-16.04031521,-47.95840371
27124288,"Setor Tr 5 Conjunto 1, 0",-16.04161261,-47.96393834
27124289,"Tipo Nao D Tr 5 Ae, 0",-16.04340958,-47.95760432
21809989,"ADE Polo JK, Trecho 2, Conjuntos 3-4",-16.04897564,-47.97071584
21805719,"DF-290, Santa Maria, CEP: 72878-012",-16.04899583,-47.97308891
21806437,"ADE Polo JK, Trecho 1, Conjunto 11",-16.04882835,-47.97842841
21810411,"DF-290, km 33,2 oeste - Setor Meireles, NR Hortigranjeiro",-16.04887828,-47.98497548
21811736,"DF-290, km 33 oeste - Setor Meireles, NR Hortigranjeiro",-16.04886497,-47.98689259
21811643,"DF-290, km 32,4 oeste - Setor Meireles, NR Hortigranjeiro, Lotes 11-12",-16.04885845,-47.99202746
21811645,"DF-290, km 32 oeste - Setor Meireles, NR Hortigranjeiro, Lote 15",-16.04886164,-47.9959118
21811646,"DF-290, km 31,4 oeste - Setor Meireles, NR Hortigranjeiro, Lote 22",-16.04885332,-48.00141373
21811648,"DF-290, km 30,8 oeste - oposto Jardim Céu Azul, Residencial Santa Maria, Módulo 4",-16.04884333,-48.00731571
21811700,"DF-290, km 30,3 oeste - oposto Jardim Céu Azul, Residencial Santa Maria, Módulo 5",-16.04885332,-48.0116123
21811769,"DF-290, km 29,1 oeste",-16.04882502,-48.02355133
21806007,Terminal BRT Santa Maria,-16.00236137,-47.98628033
21810451,"BR-040, km 3,9 sul - QR 419",-16.01089605,-47.9826631
21810426,"BR-040, km 4,5 sul - oposto CIAB Marinha",-16.01662983,-47.98152125
21804743,"BR-040, km 5,5 sul - Residencial Total Ville",-16.02483927,-47.97988139
21810669,"BR-040, km 6,4 sul - oposto ADE Polo JK Trecho 1 Conjunto 4",-16.03172355,-47.97891332
21809994,"BR-040, km 6,8 sul - oposto ADE Polo JK Trecho 1 Conjunto 8",-16.03703283,-47.97954194
21810528,"BR-040, km 7,2 sul - Setor Meireles Condomínio de Chácaras Ana Maria",-16.04095603,-47.98017493
21810527,"BR-040, km 7,7 sul - Setor Meireles Condomínio de Chácaras Ana Maria",-16.04476408,-47.98078713
21804419,"ADE Polo JK, Trecho 8, Conjunto 1, Lote 1",-16.04874763,-47.96589451
21810007,Via JK 5 - ADE Polo JK Trecho 1 Conjunto 10 Lote 1,-16.04337255,-47.96745452
21809976,Via JK 6 - ADE Polo JK Trecho 2 Conjunto 1 Lote 2,-16.0446586,-47.96765316
21805863,Via JK 6 - ADE Polo JK Trecho 2 Conjunto 4,-16.04839373,-47.96821833
21809978,"Santa Maria, CEP: 72878-095",-16.03731788,-47.96616638
21808784,"DF-495, km 1 oeste",-16.02903753,-47.97031452
21808783,"DF-495, km 0,4 oeste",-16.02766091,-47.97537853
21804744,"BR-040, km 5,4 norte - oposto Residencial Total Ville",-16.02377898,-47.97961816
21810736,"BR-040, km 4,4 norte - CIAB Marinha",-16.01566181,-47.98131749
21810405,"BR-040, km 3,9 norte - oposto QR 419",-16.01089605,-47.9822821
21803745,"DF-330, km 12,4 norte",-15.73363219,-47.70148399
21803665,"DF-330, km 12,1 norte",-15.73146893,-47.70136773
29654276,DF-330,-15.72983538,-47.70139584
29654278,DF-330,-15.7249362,-47.7016183
21810638,"DF-330, km 10,9 norte",-15.72349175,-47.70177802
29654280,DF-330,-15.7188508,-47.70248355
21810658,"DF-330, km 10,4 norte",-15.71595263,-47.70276507
21810640,"DF-330, km 10 norte",-15.7122785,-47.70335114
21810664,"DF-330, km 9 norte",-15.70312752,-47.70200333
21810654,"DF-330, km 8,7 norte",-15.70075714,-47.70184776
21810696,"DF-330, km 8,3 norte",-15.69702851,-47.70207843
21810695,"DF-330, km 8 norte",-15.6942462,-47.70183569
21804541,"DF-330, km 7,8 norte - Acesso Colégio Agrícola, Pedra Fundamental",-15.6924253,-47.70219794
21810697,"DF-330, km 7,2 norte - Córrego do Meio",-15.68755686,-47.70461043
21810720,"DF-330, km 7 sul - Córrego do Meio",-15.68574925,-47.70573696
21807767,"DF-330, km 7,2 sul - Córrego do Meio",-15.68753907,-47.70478807
21807762,"DF-330, km 7,8 sul - Córrego do Meio",-15.69242559,-47.70239153
21810698,"DF-330, km 8 sul",-15.69443599,-47.70194968
21810704,"DF-330, km 8,3 sul",-15.69690457,-47.70232519
21810705,"DF-330, km 8,7 sul",-15.70075198,-47.7019765
21810662,"DF-330, km 9 sul",-15.70302424,-47.70213744
21810641,"DF-330, km 10 sul",-15.7120487,-47.70355901
21810660,"DF-330, km 10,4 sul",-15.71574866,-47.70297428
21803658,"DF-330, km 10,9 sul",-15.72265725,-47.70206282
21803666,"DF-330, km 11,9 sul",-15.7298979,-47.70152388
21810717,"NR Capão da Erva, Chácara 2A",-15.72958168,-47.70357231
21810386,"NR Capão da Erva, Chácara 5",-15.72948216,-47.7059321
21810726,"NR Capão da Erva, Lote 211",-15.72946809,-47.70804623
21810723,NR Capão da Erva - Chácara Recanto Nativo,-15.72929252,-47.71009544
21810361,NR Capão da Erva,-15.72952615,-47.71308473
21810746,NR Capão da Erva - Chácara Aconchego,-15.72917893,-47.71604234
21810745,NR Capão da Erva,-15.72847668,-47.71843487
21810368,NR Capão da Erva,-15.73010137,-47.72201786
21810748,NR Capão da Erva,-15.73159545,-47.72218996
21810747,NR Capão da Erva,-15.73453861,-47.72321993
21809218,NR Capão da Erva,-15.73545659,-47.72536431
21809224,NR Capão da Erva,-15.73776713,-47.7257111
21809222,NR Capão da Erva,-15.73849263,-47.72443627
21810753,NR Capão da Erva,-15.73860088,-47.72159183
21810752,NR Capão da Erva,-15.73876223,-47.72008711
21810630,NR Capão da Erva,-15.73977986,-47.7174035
21810756,NR Capão da Erva - Chácara Dalet,-15.74230088,-47.71589757
21810755,NR Capão da Erva,-15.74475803,-47.7119341
21804081,Terminal Rodoviário do Plano Piloto - Plataforma C10,-15.79404874,-47.88315142
21806405,"EPDB, km 2,6 oeste",-15.86308649,-47.93861185
21806473,"EPDB, km 2,2 oeste",-15.86520231,-47.9417865
21806484,"EPDB, km 1,4 oeste",-15.8690198,-47.94781923
21806506,"EPDB, km 1 oeste",-15.87105755,-47.95096719
29653736,"Estrada Parque Dom Bosco, CEP: 71705-521",-15.87302807,-47.95431654
21810590,"BR-040, km 0,2 sul - Entroncamento EPCT",-15.97873782,-47.98973232
29653014,"Avenida Alagado, Santa Maria, CEP: 72593-000",-16.003078,-47.98612756
21806188,Terminal Rodoviário de Santa Maria - Plataforma 1,-16.04206487,-48.02569292
21810578,"BR-040, km 0,3 norte - Entroncamento EPCT",-15.979365,-47.9891483
21806427,"EPDB, km 1 leste",-15.87108558,-47.95037644
21809322,"EPDB, km 1,4 leste",-15.86938706,-47.94761099
21806445,"EPDB, km 2,1 leste",-15.8658149,-47.94216091
21810329,Terminal BRT Santa Maria - Plataforma B5,-16.00224464,-47.98605645
27703444,"Av. dos Eucaliptos - São Bartolomeu Quadra 104 Conjunto B, 5",-15.89184907,-47.78270564
29654314,"DF-140;DF-436, Barreiro I, São Sebastião, CEP: 71686-650",-16.01946307,-47.80131346
29654321,"São Sebastião, CEP: 71686-650",-15.99973963,-47.80750977
29654323,"DF-140;DF-436, São Sebastião",-15.98717017,-47.81575039
21809927,SH Estrada do Sol - Condomínio Quinta dos Ipês,-15.88801176,-47.76511823
21805658,"EPDB, km 5,3 oeste - SHIS QI 4 Conjunto 1 (Edifício Medical Plaza)",-15.85538537,-47.91558952
21803712,"EPDB, km 4,3 leste - SHIS QI 1",-15.85780535,-47.9233905
21803716,"EPDB, km 4,8 leste - SHIS QI 3",-15.85684282,-47.91890338
21803818,"EPDB, km 5,3 leste - SHIS QI 3 (Edifício Medical Plaza)",-15.85569262,-47.91524024
21803722,"EPDB, km 5,7 leste - SHIS QI 3",-15.85295973,-47.91252911
21803826,"EPDB, km 6,3 leste - SHIS QI 5",-15.84985895,-47.90796212
21803815,"EPDB, km 6,8 leste - SHIS QI 5 Conjunto 18 - Embaixada de Cuba",-15.84830658,-47.90334955
21807915,"EPDB, km 7,2 leste - SHIS QI 5",-15.84708669,-47.89976445
29654020,CEP: 71590-233,-15.75026988,-47.77531502
21811856,Terminal BRT Gama - Plataforma A3,-15.99221165,-48.04960918
21804587,Terminal Rodoviário do Plano Piloto - Plataforma B1,-15.79376359,-47.88238869
21805104,"DF-250, km 12 oeste",-15.73458799,-47.6783866
29552830,Oposto Via de Acesso 1A - SIA Trecho 2 Lote 5 (Petz/Slaviero),-15.80547568,-47.95096733
21807109,"Av. Crixá - Residencial Crixá, oposto Lote 4",-15.91906956,-47.75881481
21807111,"Av. Crixá - Residencial Crixá, oposto Lote 8",-15.9225993,-47.75832191
21807110,"Rua 3 - Residencial Crixá, Lote 3",-15.92379394,-47.75896733
21808831,"Rua 3 - Residencial Crixá, Lote 4",-15.92379994,-47.76054489
21808830,"Rua 2 - Residencial Crixá, oposto Lote 2",-15.92182617,-47.76050201
21808140,"Rua 2 - Residencial Crixá, oposto Lote 1",-15.92184907,-47.75960797
21807265,"Av. Crixá - Residencial Crixá, Lote 6",-15.92077481,-47.75804193
21808828,"Rua 1 - Residencial Crixá, Lote 1",-15.91965119,-47.75922033
21808138,"Rua 1 - Residencial Crixá, Lote 2",-15.91964079,-47.76052582
21807895,"Av. Morro da Cruz - Residencial Crixá, Lote 1",-15.91800704,-47.76125405
21808855,"BR-251, km 34,1 oeste - Núcleo Rural Zumbi dos Palmares",-15.93737756,-47.75612186
21809537,"BR-251, km 34,5 oeste - Núcleo Rural Zumbi dos Palmares Chácara 9",-15.93827345,-47.75984349
21803650,"BR-251, km 34,7 leste - Unidade de Internação de São Sebastião",-15.93884629,-47.76155192
29653335,"BR-251, São Sebastião, CEP: 71693-305",-15.93841,-47.7595387
21803849,"BR-251, km 34,1 leste - Núcleo Rural Zumbi dos Palmares",-15.93753826,-47.75612359
29653574,"Avenida São Sebastião, Residencial Vitoria, São Sebastião, CEP: 71691-030",-15.91094564,-47.7677496
23999760,"NR Morro da Cruz, Chácara 60",-15.92546787,-47.77477508
29653573,"Avenida São Sebastião, Residencial Vitoria, São Sebastião, CEP: 71691-030",-15.91108721,-47.76772535
21803725,Estr. do Sol - SHJB,-15.87736806,-47.81298328
21803724,Estr. do Sol - SHJB Condomínio Jardim Botânico V,-15.87461489,-47.81654228
21803747,Estr. do Sol - SHJB Condomínio San Diego Rua 5,-15.87294343,-47.81879365
21803752,Estr. do Sol - SHJB Condomínio San Diego Rua 3,-15.8715967,-47.82061756
21803754,Estr. do Sol - SHJB Condomínio San Diego oposto Rua 3,-15.87172054,-47.82068729
21803748,Estr. do Sol - SHJB Condomínio San Diego oposto Rua 5,-15.87306211,-47.81885803
21803726,Estr. do Sol - SHJB oposto Condomínio Jardim Botânico V,-15.87458393,-47.81678368
21803723,Estr. do Sol - SHJB,-15.87749189,-47.81299536
21805804,Terminal Rodoviário do Paranoá - Plataforma 4,-15.76049045,-47.78159408
21809490,NR Aguilhada,-15.94170864,-47.76015144
21809507,NR Aguilhada,-15.94329218,-47.76014608
21809506,NR Aguilhada,-15.94483959,-47.75918048
21809504,NR Aguilhada,-15.94638184,-47.75803786
21809500,NR Aguilhada,-15.94810976,-47.75513235
21809517,NR Aguilhada,-15.94941987,-47.75434915
21809514,NR Aguilhada,-15.94962619,-47.75279883
21809511,NR Aguilhada,-15.94996145,-47.7515972
21809455,NR Aguilhada,-15.95364674,-47.75384758
21809452,NR Aguilhada,-15.95502098,-47.75467627
21809450,NR Aguilhada,-15.95683727,-47.75571508
21809447,NR Aguilhada,-15.9579307,-47.75636417
21809464,NR Aguilhada,-15.95913032,-47.75662166
21809463,"NR Aguilhada, Chácara Otávio Sena",-15.96079882,-47.75445712
21809461,"NR Aguilhada, oposto Chácara 16",-15.96177103,-47.75325281
21809458,NR Aguilhada,-15.9629418,-47.75205923
21809473,"NR Aguilhada, oposto Chácara Recanto dos Baianos",-15.96467989,-47.75036675
21809470,"NR Aguilhada, oposto Chácara 32",-15.96604538,-47.74931264
21809439,"NR Aguilhada, oposto Chácara 30",-15.96760551,-47.74882985
21809751,NR Aguilhada,-15.9698561,-47.74807614
21809749,NR Aguilhada,-15.97106035,-47.74760944
21809746,"NR Aguilhada, oposto Chácara 35",-15.97328315,-47.74642927
21809743,"NR Aguilhada, oposto Chácara 37",-15.97483292,-47.74608326
21809756,NR Aguilhada,-15.97882295,-47.74553073
21809755,NR Aguilhada,-15.98155107,-47.74550927
21809754,NR Aguilhada,-15.98284206,-47.74410956
21809753,NR Aguilhada,-15.98256358,-47.74210561
21809759,NR Aguilhada,-15.98227736,-47.73985792
21809740,NR Aguilhada,-15.98211234,-47.7383988
21809738,NR Aguilhada,-15.98194215,-47.73717035
21809720,NR Aguilhada,-15.98203498,-47.73550469
21809718,NR Aguilhada,-15.98083517,-47.73272324
21809713,NR Aguilhada,-15.98158553,-47.73114879
21809723,NR Aguilhada,-15.98285884,-47.73064795
21809721,NR Aguilhada,-15.98409395,-47.73036364
21809709,NR Aguilhada,-15.98625865,-47.72935459
21809681,NR Aguilhada,-15.98685687,-47.72818578
21809674,NR Aguilhada,-15.98732097,-47.727243
21809684,NR Aguilhada,-15.98780056,-47.72630155
21809683,NR Aguilhada - Ponto de retorno,-15.98845033,-47.72490143
21809685,NR Aguilhada,-15.98773868,-47.72622913
21809676,NR Aguilhada,-15.98722557,-47.72720277
21809679,NR Aguilhada,-15.98677178,-47.72813482
21809708,NR Aguilhada,-15.98616066,-47.72928217
21809710,NR Aguilhada,-15.98408622,-47.73027244
21809722,NR Aguilhada,-15.982864,-47.73054871
21809724,NR Aguilhada,-15.98159326,-47.73102272
21809715,NR Aguilhada,-15.98074234,-47.73261864
21809672,NR Aguilhada,-15.98025115,-47.73596351
21809671,NR Aguilhada,-15.97971739,-47.73704713
21809670,NR Aguilhada,-15.97845389,-47.73838287
21809669,NR Aguilhada,-15.97594749,-47.73851698
21809630,NR Aguilhada,-15.97504755,-47.73866986
21809627,NR Aguilhada,-15.97412698,-47.73818438
21809624,NR Aguilhada,-15.97305547,-47.73734873
21809621,NR Aguilhada,-15.97176983,-47.73579727
21809633,"Assentamento 1º de Julho, Lote 9",-15.96855123,-47.73535398
21809632,"Assentamento 1º de Julho, Lote 8",-15.96652435,-47.73563829
21810230,"Assentamento 1º de Julho, Lote 7",-15.96306366,-47.73575363
21810228,"Assentamento 1º de Julho, Lote 15",-15.96496163,-47.73172495
21810238,"Assentamento 1º de Julho, Lote 16",-15.96521951,-47.72949871
21810236,"Assentamento 1º de Julho, oposto Lote 19",-15.96560155,-47.72734043
21810234,"Assentamento 1º de Julho, Lote 34",-15.96639483,-47.72528366
21810232,"Assentamento 1º de Julho, oposto Lote 31",-15.96809421,-47.72407935
21810246,"Assentamento 1º de Julho, Lote 42",-15.96943514,-47.72286967
21810244,"Assentamento 1º de Julho, Lote 43",-15.97023196,-47.72027597
